id;tipo;cargo;fecha;año;periodo_inicio;periodo_fin;periodo;id_región;región;circunscripción_senatorial;distrito;comuna;id_circunscripción;circunscripción;sexo_mesa;candidato;nombre;apellido1;apellido2;sexo;resultado;partido;sigla;lista;válidos
20295;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;751
20296;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1485
20297;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;4818
20298;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;4610
20299;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Votos Nulos;  ;;;;;  ;  ;;1271
20300;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Hombre;Votos En Blanco;  ;;;;;  ;  ;;613
20301;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;16261
20302;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1383
20303;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;703
20304;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1227
20305;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;6285
20306;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;5197
20307;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Votos Nulos;  ;;;;;  ;  ;;1497
20308;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;191;Macul;Mujer;Votos En Blanco;  ;;;;;  ;  ;;563
20309;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;270
20310;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;40
20311;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;35
20312;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;65
20313;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;101
20314;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;132
20315;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Votos Nulos;  ;;;;;  ;  ;;26
20316;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Hombre;Votos En Blanco;  ;;;;;  ;  ;;5
20317;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;469
20318;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;27
20319;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;28
20320;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;53
20321;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;102
20322;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;135
20323;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Votos Nulos;  ;;;;;  ;  ;;33
20324;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;Macul;619;Jose Pedro Alessandri;Mujer;Votos En Blanco;  ;;;;;  ;  ;;4
20325;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;10990
20326;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1752
20327;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;780
20328;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1601
20329;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;3583
20330;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;3515
20331;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Votos Nulos;  ;;;;;  ;  ;;1211
20332;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Hombre;Votos En Blanco;  ;;;;;  ;  ;;712
20333;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;14095
20334;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1451
20335;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;651
20336;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1221
20337;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;5069
20338;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;4037
20339;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Votos Nulos;  ;;;;;  ;  ;;1501
20340;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;25;San Joaquin;183;San Joaquin;Mujer;Votos En Blanco;  ;;;;;  ;  ;;602
20341;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;11569
20342;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1937
20343;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;620
20344;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1496
20345;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;4099
20346;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;5910
20347;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Votos Nulos;  ;;;;;  ;  ;;1003
20348;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Hombre;Votos En Blanco;  ;;;;;  ;  ;;574
20349;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;15980
20350;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1576
20351;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;561
20352;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1305
20353;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;5957
20354;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;6892
20355;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Votos Nulos;  ;;;;;  ;  ;;1222
20356;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;185;Bellavista;Mujer;Votos En Blanco;  ;;;;;  ;  ;;561
20357;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;9382
20358;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1480
20359;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;443
20360;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1165
20361;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;3141
20362;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;5021
20363;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Votos Nulos;  ;;;;;  ;  ;;843
20364;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Hombre;Votos En Blanco;  ;;;;;  ;  ;;468
20365;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;12416
20366;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1298
20367;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;344
20368;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;955
20369;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;4288
20370;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;5850
20371;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Votos Nulos;  ;;;;;  ;  ;;1096
20372;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;186;Trinidad;Mujer;Votos En Blanco;  ;;;;;  ;  ;;398
20373;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;8295
20374;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1352
20375;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;410
20376;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1017
20377;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;2912
20378;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;4530
20379;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Votos Nulos;  ;;;;;  ;  ;;827
20380;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Hombre;Votos En Blanco;  ;;;;;  ;  ;;442
20381;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;11536
20382;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1208
20383;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;369
20384;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;797
20385;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;4419
20386;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;5594
20387;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Votos Nulos;  ;;;;;  ;  ;;1162
20388;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;26;La Florida;187;San Jose De La Estrella;Mujer;Votos En Blanco;  ;;;;;  ;  ;;493
20389;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;10428
20390;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;2083
20391;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;835
20392;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1331
20393;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;4197
20394;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;3454
20395;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Votos Nulos;  ;;;;;  ;  ;;1376
20396;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Hombre;Votos En Blanco;  ;;;;;  ;  ;;851
20397;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;13305
20398;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;1854
20399;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Osorio Jara Efren;Efren Christian;Osorio;Jara;Hombre;;Humanista;PH;C;706
20400;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Riesco Larrain Manuel;Jose Manuel;Riesco;Larrain;Hombre;;Comunista De Chile;PCCH;C;1079
20401;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Longueira Montes Pablo;Juan Pablo;Longueira;Montes;Hombre;Si;Union Democrata Independiente;UDI;D;6095
20402;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Perez San Martin Lily;Lily Jovanka;Perez;San Martin;Mujer;;Renovacion Nacional;RN;D;3833
20403;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Votos Nulos;  ;;;;;  ;  ;;1612
20404;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;169;Luis Cruz Martinez;Mujer;Votos En Blanco;  ;;;;;  ;  ;;874
20405;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;171;Capitan Avalos;Hombre;Alvear Valenzuela Soledad;Maria Soledad;Alvear;Valenzuela;Mujer;Si;Democrata Cristiano;PDC;B;4073
20406;Parlamentaria;Senador;11/12/2005;2005;2006;2014;2006-2014;13;Metropolitana De Santiago;8;27;El Bosque;171;Capitan Avalos;Hombre;Martner Fanta Gonzalo;Gonzalo Daniel;Martner;Fanta;Hombre;;Socialista De Chile;PS;B;784
