id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,resultado,partido,sigla,válidos
2537,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Talcahuano,Talcahuano,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,9165
2538,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Talcahuano,Talcahuano,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,17886
2539,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Talcahuano,Talcahuano,Mujer,Votos Nulos ,,,,,,,,,566
2540,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Talcahuano,Talcahuano,Mujer,Votos En Blanco ,,,,,,,,,328
2541,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,573
2542,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,589
2543,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,895
2544,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Hombre,Votos Nulos ,,,,,,,,,68
2545,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Hombre,Votos En Blanco ,,,,,,,,,73
2546,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,456
2547,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,589
2548,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,572
2549,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Mujer,Votos Nulos ,,,,,,,,,72
2550,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,36,Arauco,Tirua,Tirua,Mujer,Votos En Blanco ,,,,,,,,,49
2551,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,161
2552,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,235
2553,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,826
2554,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Hombre,Votos Nulos ,,,,,,,,,39
2555,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Hombre,Votos En Blanco ,,,,,,,,,28
2556,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,161
2557,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,246
2558,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,732
2559,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Mujer,Votos Nulos ,,,,,,,,,33
2560,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Dichato,Mujer,Votos En Blanco ,,,,,,,,,21
2561,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,215
2562,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,224
2563,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,714
2564,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Hombre,Votos Nulos ,,,,,,,,,28
2565,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Hombre,Votos En Blanco ,,,,,,,,,20
2566,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,167
2567,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,206
2568,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,527
2569,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Mujer,Votos Nulos ,,,,,,,,,19
2570,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Rafael,Mujer,Votos En Blanco ,,,,,,,,,11
2571,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,1654
2572,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1652
2573,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,7466
2574,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Hombre,Votos Nulos ,,,,,,,,,149
2575,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Hombre,Votos En Blanco ,,,,,,,,,119
2576,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,2006
2577,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,2531
2578,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,7822
2579,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Mujer,Votos Nulos ,,,,,,,,,172
2580,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,34,Concepcion,Tome,Tome,Mujer,Votos En Blanco ,,,,,,,,,112
2581,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,230
2582,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,399
2583,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,783
2584,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Hombre,Votos Nulos ,,,,,,,,,59
2585,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Hombre,Votos En Blanco ,,,,,,,,,56
2586,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,207
2587,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,474
2588,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,535
2589,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Mujer,Votos Nulos ,,,,,,,,,46
2590,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Treguaco,Treguaco,Mujer,Votos En Blanco ,,,,,,,,,30
2591,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,392
2592,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,601
2593,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1734
2594,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Hombre,Votos Nulos ,,,,,,,,,63
2595,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Hombre,Votos En Blanco ,,,,,,,,,45
2596,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,381
2597,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,702
2598,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1452
2599,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Mujer,Votos Nulos ,,,,,,,,,56
2600,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Huepil,Mujer,Votos En Blanco ,,,,,,,,,21
2601,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,62
2602,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,130
2603,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,460
2604,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Hombre,Votos Nulos ,,,,,,,,,15
2605,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Hombre,Votos En Blanco ,,,,,,,,,4
2606,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,46
2607,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,209
2608,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,356
2609,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Mujer,Votos Nulos ,,,,,,,,,21
2610,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Tucapel,Tucapel,Mujer,Votos En Blanco ,,,,,,,,,3
2611,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,132
2612,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,149
2613,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,311
2614,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Hombre,Votos Nulos ,,,,,,,,,17
2615,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Hombre,Votos En Blanco ,,,,,,,,,16
2616,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,81
2617,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,124
2618,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,221
2619,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Mujer,Votos Nulos ,,,,,,,,,14
2620,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rere,Mujer,Votos En Blanco ,,,,,,,,,6
2621,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,107
2622,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,126
2623,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,375
2624,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Hombre,Votos Nulos ,,,,,,,,,37
2625,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Hombre,Votos En Blanco ,,,,,,,,,19
2626,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,111
2627,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,148
2628,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,252
2629,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Mujer,Votos Nulos ,,,,,,,,,30
2630,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Rio Claro,Mujer,Votos En Blanco ,,,,,,,,,16
2631,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,193
2632,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,223
2633,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,312
2634,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Hombre,Votos Nulos ,,,,,,,,,46
2635,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Hombre,Votos En Blanco ,,,,,,,,,37
2636,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,149
2637,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,214
2638,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,187
2639,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Mujer,Votos Nulos ,,,,,,,,,27
2640,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Tomeco,Mujer,Votos En Blanco ,,,,,,,,,35
2641,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,882
2642,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,926
2643,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2354
2644,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Hombre,Votos Nulos ,,,,,,,,,128
2645,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Hombre,Votos En Blanco ,,,,,,,,,98
2646,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,962
2647,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1301
2648,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2011
2649,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Mujer,Votos Nulos ,,,,,,,,,121
2650,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,35,Bio Bio,Yumbel,Yumbel,Mujer,Votos En Blanco ,,,,,,,,,73
2651,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,558
2652,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1470
2653,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2217
2654,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Hombre,Votos Nulos ,,,,,,,,,87
2655,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Hombre,Votos En Blanco ,,,,,,,,,73
2656,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,559
2657,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1822
2658,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1734
2659,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Mujer,Votos Nulos ,,,,,,,,,97
2660,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,8,Del Biobio,33,Ñuble,Yungay,Yungay,Mujer,Votos En Blanco ,,,,,,,,,79
2661,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,9,De La Araucania,37,Malleco,Angol,Angol,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,2401
2662,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,9,De La Araucania,37,Malleco,Angol,Angol,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,3221
