id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,válidos
53385,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Mejillones,Mejillones,Mixta,Votos Nulos,,,,,,,,50
53386,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Mejillones,Mejillones,Mixta,Votos En Blanco,,,,,,,,10
53387,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,42
53388,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,106
53389,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mixta,Votos Nulos,,,,,,,,5
53390,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mixta,Votos En Blanco,,,,,,,,0
53391,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,713
53392,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,1017
53393,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mixta,Votos Nulos,,,,,,,,36
53394,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mixta,Votos En Blanco,,,,,,,,23
53395,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,95
53396,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,243
53397,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mixta,Votos Nulos,,,,,,,,4
53398,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mixta,Votos En Blanco,,,,,,,,3
53399,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda Norte,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,32
53400,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda Norte,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,104
53401,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda Norte,Mixta,Votos Nulos,,,,,,,,0
53402,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda Norte,Mixta,Votos En Blanco,,,,,,,,0
53403,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,823
53404,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,2481
53405,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mixta,Votos Nulos,,,,,,,,48
53406,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mixta,Votos En Blanco,,,,,,,,15
53407,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,1761
