id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circusncripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
54741,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Richard Fernandez Chavez,Richard Antonio,Fernandez,Chavez,Hombre,,Independiente,IND,A,254
54742,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Rolando Alarcon Rodriguez,Rolando Eloy,Alarcon,Rodriguez,Hombre,,Independiente,IND,A,583
54743,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Romina Rojas Capetillo,Romina Veronica,Rojas,Capetillo,Mujer,,Union Democrata Independiente,UDI,H,186
54744,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Tania Del Carmen Baltierra Mamani,Tania Del Carmen,Baltierra,Mamani,Mujer,,Partido Progresista,PRO,C,121
54745,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Valerio Cañipa Tarque,Valerio Patricio,Cañipa,Tarque,Hombre,,Independiente,IND,H,597
54746,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Veronica Cecilia Zorzano Betancourt,Veronica Cecilia,Zorzano,Betancourt,Mujer,,Independiente,IND,I,77
54747,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Victoria Margarita Mancilla Jimenez,Victoria Margarita,Mancilla,Jimenez,Mujer,,Partido Progresista,PRO,C,92
54748,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Xiomara Castillo Henriquez,Xiomara Petrinova,Castillo,Henriquez,Mujer,,Fuerza Del Norte,FN,I,173
54749,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Yury Alejandro Martinez Gonzalez,Yury Alejandro,Martinez,Gonzalez,Hombre,,Partido Progresista,PRO,C,311
54750,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Votos Nulos,,,,,,,, ,3293
54751,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Votos En Blanco,,,,,,,, ,1806
54752,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Amanda Sotomayor Pereira,Amanda Alejandra,Sotomayor,Pereira,Mujer,,Partido De Izquierda Ciudadana De Chile,IC,E,9
54753,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Andrea Vilca Aguilera,Andrea Marcela,Vilca,Aguilera,Mujer,,Independiente,IND,I,6
54754,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Andres Cofre Canales,Andres Jesus,Cofre,Canales,Hombre,,Partido Socialista De Chile,PS,F,10
54755,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Andres Peralta Martinich,Andres Alberto,Peralta,Martinich,Hombre,Si,Union Democrata Independiente,UDI,H,45
54756,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Angel Rene Tavali Perez,Angel Rene,Tavali,Perez,Hombre,,Partido Regionalista De Los Independientes,PRI,B,4
54757,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Anselmo Rodriguez Alanoca,Anselmo,Rodriguez,Alanoca,Hombre,,Independiente,IND,G,1
54758,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Carlos Jorge Ojeda Murillo,Carlos Jorge,Ojeda,Murillo,Hombre,,Partido Humanista,PH,G,41
54759,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Carmen Fuentes Borgel,Carmen Manuela Rosari,Fuentes,Borgel,Mujer,,Partido Socialista De Chile,PS,F,10
54760,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Carolina Videla Osorio,Carolina Eliana,Videla,Osorio,Mujer,,Partido Comunista De Chile,PCCH,E,14
54761,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Catalina Cabrera Maldonado,Catalina Daniela,Cabrera,Maldonado,Mujer,,Independiente,IND,D,2
54762,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Christian Rodrigo Alvarez Mancilla,Christian Rodrigo,Alvarez,Mancilla,Hombre,,Renovacion Nacional,RN,H,10
54763,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Cristian Godofredo Villanueva Rosales,Cristian Godofredo,Villanueva,Rosales,Hombre,,Partido Radical Socialdemocrata,PRSD,E,21
54764,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Daniel Chipana Castro,Daniel Robinson,Chipana,Castro,Hombre,,Independiente,IND,E,71
54765,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Debora Maria Arancibia Garcia,Debora Maria,Arancibia,Garcia,Mujer,,Partido Radical Socialdemocrata,PRSD,E,3
54766,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Diego Fuentes Ortega,Diego Arnaldo,Fuentes,Ortega,Hombre,,Independiente,IND,D,1
54767,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Dina Gutierrez Huanca,Dina Carmen,Gutierrez,Huanca,Mujer,,Independiente,IND,C,18
54768,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Eduardo Enrique Cortes Obreque,Eduardo Enrique,Cortes,Obreque,Hombre,,Partido Regionalista De Los Independientes,PRI,B,22
54769,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Eduardo Garrido Pizarro,Eduardo Alberto,Garrido,Pizarro,Hombre,,Partido Progresista,PRO,C,2
54770,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Elena Diaz Hevia,Amelia Elena,Diaz,Hevia,Mujer,Si,Partido Comunista De Chile,PCCH,E,26
54771,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Emilio Jose Ulloa Valenzuela,Emilio Jose,Ulloa,Valenzuela,Hombre,Si,Renovacion Nacional,RN,H,121
