date,location,new_cases,new_deaths,total_cases,total_deaths,countryid,hundred_cases,day,total_today,date_today,day_today
08/04/2020,Burkina Faso,20,2,384,19,32,1,14,448,22016,17
09/04/2020,Burkina Faso,30,4,414,23,32,1,15,448,22016,17
10/04/2020,Burkina Faso,29,1,443,24,32,1,16,448,22016,17
11/04/2020,Burkina Faso,5,2,448,26,32,1,17,448,22016,17
28/03/2020,Cambodia,4,0,102,0,34,1,1,120,22016,15
29/03/2020,Cambodia,1,0,103,0,34,1,2,120,22016,15
30/03/2020,Cambodia,4,0,107,0,34,1,3,120,22016,15
31/03/2020,Cambodia,2,0,109,0,34,1,4,120,22016,15
01/04/2020,Cambodia,0,0,109,0,34,1,5,120,22016,15
02/04/2020,Cambodia,1,0,110,0,34,1,6,120,22016,15
03/04/2020,Cambodia,4,0,114,0,34,1,7,120,22016,15
04/04/2020,Cambodia,0,0,114,0,34,1,8,120,22016,15
05/04/2020,Cambodia,0,0,114,0,34,1,9,120,22016,15
06/04/2020,Cambodia,0,0,114,0,34,1,10,120,22016,15
07/04/2020,Cambodia,1,0,115,0,34,1,11,120,22016,15
08/04/2020,Cambodia,2,0,117,0,34,1,12,120,22016,15
09/04/2020,Cambodia,1,0,118,0,34,1,13,120,22016,15
10/04/2020,Cambodia,1,0,119,0,34,1,14,120,22016,15
11/04/2020,Cambodia,1,0,120,0,34,1,15,120,22016,15
31/03/2020,Cameroon,43,0,142,2,35,1,1,803,22016,12
01/04/2020,Cameroon,51,4,193,6,35,1,2,803,22016,12
02/04/2020,Cameroon,40,0,233,6,35,1,3,803,22016,12
03/04/2020,Cameroon,38,1,271,7,35,1,4,803,22016,12
04/04/2020,Cameroon,238,1,509,8,35,1,5,803,22016,12
05/04/2020,Cameroon,46,1,555,9,35,1,6,803,22016,12
06/04/2020,Cameroon,95,0,650,9,35,1,7,803,22016,12
07/04/2020,Cameroon,8,0,658,9,35,1,8,803,22016,12
08/04/2020,Cameroon,27,0,685,9,35,1,9,803,22016,12
09/04/2020,Cameroon,45,1,730,10,35,1,10,803,22016,12
10/04/2020,Cameroon,0,0,730,10,35,1,11,803,22016,12
11/04/2020,Cameroon,73,0,803,10,35,1,12,803,22016,12
12/03/2020,Canada,10,0,103,1,36,1,1,22133,22016,31
13/03/2020,Canada,35,0,138,1,36,1,2,22133,22016,31
14/03/2020,Canada,38,0,176,1,36,1,3,22133,22016,31
15/03/2020,Canada,68,0,244,1,36,1,4,22133,22016,31
16/03/2020,Canada,60,0,304,1,36,1,5,22133,22016,31
17/03/2020,Canada,120,3,424,4,36,1,6,22133,22016,31
18/03/2020,Canada,145,4,569,8,36,1,7,22133,22016,31
19/03/2020,Canada,121,1,690,9,36,1,8,22133,22016,31
20/03/2020,Canada,156,1,846,10,36,1,9,22133,22016,31
21/03/2020,Canada,125,2,971,12,36,1,10,22133,22016,31
22/03/2020,Canada,331,6,1302,18,36,1,11,22133,22016,31
23/03/2020,Canada,128,2,1430,20,36,1,12,22133,22016,31
24/03/2020,Canada,216,4,1646,24,36,1,13,22133,22016,31
25/03/2020,Canada,313,3,1959,27,36,1,14,22133,22016,31
26/03/2020,Canada,1426,8,3385,35,36,1,15,22133,22016,31
27/03/2020,Canada,633,4,4018,39,36,1,16,22133,22016,31
28/03/2020,Canada,657,14,4675,53,36,1,17,22133,22016,31
29/03/2020,Canada,711,7,5386,60,36,1,18,22133,22016,31
30/03/2020,Canada,869,1,6255,61,36,1,19,22133,22016,31
31/03/2020,Canada,1169,28,7424,89,36,1,20,22133,22016,31
01/04/2020,Canada,1112,7,8536,96,36,1,21,22133,22016,31
02/04/2020,Canada,1059,13,9595,109,36,1,22,22133,22016,31
03/04/2020,Canada,1673,29,11268,138,36,1,23,22133,22016,31
04/04/2020,Canada,1251,49,12519,187,36,1,24,22133,22016,31
05/04/2020,Canada,1363,44,13882,231,36,1,25,22133,22016,31
06/04/2020,Canada,1614,49,15496,280,36,1,26,22133,22016,31
07/04/2020,Canada,1157,43,16653,323,36,1,27,22133,22016,31
08/04/2020,Canada,1230,57,17883,380,36,1,28,22133,22016,31
09/04/2020,Canada,1391,55,19274,435,36,1,29,22133,22016,31
10/04/2020,Canada,1474,74,20748,509,36,1,30,22133,22016,31
11/04/2020,Canada,1385,60,22133,569,36,1,31,22133,22016,31
17/03/2020,Chile,81,0,156,0,41,1,1,6501,22016,26
18/03/2020,Chile,45,0,201,0,41,1,2,6501,22016,26
19/03/2020,Chile,37,0,238,0,41,1,3,6501,22016,26
20/03/2020,Chile,104,0,342,0,41,1,4,6501,22016,26
21/03/2020,Chile,92,0,434,0,41,1,5,6501,22016,26
22/03/2020,Chile,103,0,537,0,41,1,6,6501,22016,26
23/03/2020,Chile,95,1,632,1,41,1,7,6501,22016,26
24/03/2020,Chile,114,1,746,2,41,1,8,6501,22016,26
25/03/2020,Chile,176,0,922,2,41,1,9,6501,22016,26
26/03/2020,Chile,220,1,1142,3,41,1,10,6501,22016,26
27/03/2020,Chile,164,1,1306,4,41,1,11,6501,22016,26
28/03/2020,Chile,304,1,1610,5,41,1,12,6501,22016,26
29/03/2020,Chile,299,1,1909,6,41,1,13,6501,22016,26
30/03/2020,Chile,230,1,2139,7,41,1,14,6501,22016,26
31/03/2020,Chile,310,1,2449,8,41,1,15,6501,22016,26
01/04/2020,Chile,289,4,2738,12,41,1,16,6501,22016,26
02/04/2020,Chile,293,4,3031,16,41,1,17,6501,22016,26
03/04/2020,Chile,373,2,3404,18,41,1,18,6501,22016,26
04/04/2020,Chile,333,4,3737,22,41,1,19,6501,22016,26
05/04/2020,Chile,424,5,4161,27,41,1,20,6501,22016,26
06/04/2020,Chile,310,7,4471,34,41,1,21,6501,22016,26
07/04/2020,Chile,344,3,4815,37,41,1,22,6501,22016,26
08/04/2020,Chile,301,6,5116,43,41,1,23,6501,22016,26
09/04/2020,Chile,430,5,5546,48,41,1,24,6501,22016,26
10/04/2020,Chile,426,9,5972,57,41,1,25,6501,22016,26
11/04/2020,Chile,529,8,6501,65,41,1,26,6501,22016,26
19/01/2020,China,136,1,216,3,42,1,1,83004,22016,84
20/01/2020,China,19,0,235,3,42,1,2,83004,22016,84
21/01/2020,China,151,3,386,6,42,1,3,83004,22016,84
22/01/2020,China,140,11,526,17,42,1,4,83004,22016,84
23/01/2020,China,97,0,623,17,42,1,5,83004,22016,84
24/01/2020,China,259,9,882,26,42,1,6,83004,22016,84
25/01/2020,China,441,15,1323,41,42,1,7,83004,22016,84
26/01/2020,China,665,15,1988,56,42,1,8,83004,22016,84
27/01/2020,China,787,25,2775,81,42,1,9,83004,22016,84
28/01/2020,China,1753,25,4528,106,42,1,10,83004,22016,84
29/01/2020,China,1466,26,5994,132,42,1,11,83004,22016,84
30/01/2020,China,1740,38,7734,170,42,1,12,83004,22016,84
31/01/2020,China,1980,43,9714,213,42,1,13,83004,22016,84
01/02/2020,China,2095,46,11809,259,42,1,14,83004,22016,84
02/02/2020,China,2590,45,14399,304,42,1,15,83004,22016,84
03/02/2020,China,2812,57,17211,361,42,1,16,83004,22016,84
04/02/2020,China,3237,65,20448,426,42,1,17,83004,22016,84
05/02/2020,China,3872,66,24320,492,42,1,18,83004,22016,84
06/02/2020,China,3727,72,28047,564,42,1,19,83004,22016,84
07/02/2020,China,3160,73,31207,637,42,1,20,83004,22016,84
08/02/2020,China,3418,86,34625,723,42,1,21,83004,22016,84
09/02/2020,China,2607,89,37232,812,42,1,22,83004,22016,84
10/02/2020,China,2974,97,40206,909,42,1,23,83004,22016,84
11/02/2020,China,2490,108,42696,1017,42,1,24,83004,22016,84
12/02/2020,China,2028,97,44724,1114,42,1,25,83004,22016,84
13/02/2020,China,15141,254,59865,1368,42,1,26,83004,22016,84
14/02/2020,China,4156,13,64021,1381,42,1,27,83004,22016,84
15/02/2020,China,2538,143,66559,1524,42,1,28,83004,22016,84
16/02/2020,China,2007,142,68566,1666,42,1,29,83004,22016,84
17/02/2020,China,2052,105,70618,1771,42,1,30,83004,22016,84
18/02/2020,China,1890,98,72508,1869,42,1,31,83004,22016,84
19/02/2020,China,1750,139,74258,2008,42,1,32,83004,22016,84
20/02/2020,China,394,112,74652,2120,42,1,33,83004,22016,84
21/02/2020,China,891,118,75543,2238,42,1,34,83004,22016,84
22/02/2020,China,826,109,76369,2347,42,1,35,83004,22016,84
23/02/2020,China,647,98,77016,2445,42,1,36,83004,22016,84
24/02/2020,China,218,150,77234,2595,42,1,37,83004,22016,84
25/02/2020,China,515,70,77749,2665,42,1,38,83004,22016,84
26/02/2020,China,410,52,78159,2717,42,1,39,83004,22016,84
27/02/2020,China,439,29,78598,2746,42,1,40,83004,22016,84
28/02/2020,China,329,44,78927,2790,42,1,41,83004,22016,84
29/02/2020,China,428,47,79355,2837,42,1,42,83004,22016,84
01/03/2020,China,574,35,79929,2872,42,1,43,83004,22016,84
02/03/2020,China,205,42,80134,2914,42,1,44,83004,22016,84
03/03/2020,China,127,32,80261,2946,42,1,45,83004,22016,84
04/03/2020,China,119,37,80380,2983,42,1,46,83004,22016,84
05/03/2020,China,117,31,80497,3014,42,1,47,83004,22016,84
06/03/2020,China,170,30,80667,3044,42,1,48,83004,22016,84
07/03/2020,China,101,28,80768,3072,42,1,49,83004,22016,84
08/03/2020,China,46,27,80814,3099,42,1,50,83004,22016,84
09/03/2020,China,45,23,80859,3122,42,1,51,83004,22016,84
10/03/2020,China,20,17,80879,3139,42,1,52,83004,22016,84
11/03/2020,China,29,22,80908,3161,42,1,53,83004,22016,84
12/03/2020,China,24,11,80932,3172,42,1,54,83004,22016,84
13/03/2020,China,22,7,80954,3179,42,1,55,83004,22016,84
14/03/2020,China,19,15,80973,3194,42,1,56,83004,22016,84
15/03/2020,China,22,9,80995,3203,42,1,57,83004,22016,84
16/03/2020,China,25,13,81020,3216,42,1,58,83004,22016,84
17/03/2020,China,43,9,81063,3225,42,1,59,83004,22016,84
18/03/2020,China,23,16,81086,3241,42,1,60,83004,22016,84
19/03/2020,China,44,8,81130,3249,42,1,61,83004,22016,84
20/03/2020,China,99,4,81229,3253,42,1,62,83004,22016,84
21/03/2020,China,52,6,81281,3259,42,1,63,83004,22016,84
22/03/2020,China,65,6,81346,3265,42,1,64,83004,22016,84
23/03/2020,China,138,9,81484,3274,42,1,65,83004,22016,84
24/03/2020,China,69,7,81553,3281,42,1,66,83004,22016,84
25/03/2020,China,78,4,81631,3285,42,1,67,83004,22016,84
26/03/2020,China,102,6,81733,3291,42,1,68,83004,22016,84
27/03/2020,China,94,5,81827,3296,42,1,69,83004,22016,84
28/03/2020,China,119,3,81946,3299,42,1,70,83004,22016,84
29/03/2020,China,113,5,82059,3304,42,1,71,83004,22016,84
30/03/2020,China,98,2,82157,3306,42,1,72,83004,22016,84
31/03/2020,China,84,3,82241,3309,42,1,73,83004,22016,84
01/04/2020,China,54,1,82295,3310,42,1,74,83004,22016,84
02/04/2020,China,100,6,82395,3316,42,1,75,83004,22016,84
03/04/2020,China,70,10,82465,3326,42,1,76,83004,22016,84
04/04/2020,China,62,4,82527,3330,42,1,77,83004,22016,84
05/04/2020,China,48,3,82575,3333,42,1,78,83004,22016,84
06/04/2020,China,67,2,82642,3335,42,1,79,83004,22016,84
07/04/2020,China,56,0,82698,3335,42,1,80,83004,22016,84
08/04/2020,China,86,2,82784,3337,42,1,81,83004,22016,84
09/04/2020,China,86,2,82870,3339,42,1,82,83004,22016,84
10/04/2020,China,55,1,82925,3340,42,1,83,83004,22016,84
11/04/2020,China,79,3,83004,3343,42,1,84,83004,22016,84
19/03/2020,Colombia,37,0,102,0,43,1,1,2473,22016,24
20/03/2020,Colombia,26,0,128,0,43,1,2,2473,22016,24
21/03/2020,Colombia,30,0,158,0,43,1,3,2473,22016,24
22/03/2020,Colombia,52,1,210,1,43,1,4,2473,22016,24
23/03/2020,Colombia,25,1,235,2,43,1,5,2473,22016,24
24/03/2020,Colombia,71,1,306,3,43,1,6,2473,22016,24
25/03/2020,Colombia,72,0,378,3,43,1,7,2473,22016,24
26/03/2020,Colombia,92,1,470,4,43,1,8,2473,22016,24
27/03/2020,Colombia,21,2,491,6,43,1,9,2473,22016,24
28/03/2020,Colombia,48,0,539,6,43,1,10,2473,22016,24
29/03/2020,Colombia,69,0,608,6,43,1,11,2473,22016,24
30/03/2020,Colombia,94,4,702,10,43,1,12,2473,22016,24
31/03/2020,Colombia,96,4,798,14,43,1,13,2473,22016,24
01/04/2020,Colombia,108,2,906,16,43,1,14,2473,22016,24
02/04/2020,Colombia,159,1,1065,17,43,1,15,2473,22016,24
03/04/2020,Colombia,96,2,1161,19,43,1,16,2473,22016,24
04/04/2020,Colombia,106,6,1267,25,43,1,17,2473,22016,24
05/04/2020,Colombia,139,7,1406,32,43,1,18,2473,22016,24
06/04/2020,Colombia,79,3,1485,35,43,1,19,2473,22016,24
07/04/2020,Colombia,94,11,1579,46,43,1,20,2473,22016,24
08/04/2020,Colombia,201,4,1780,50,43,1,21,2473,22016,24
09/04/2020,Colombia,274,5,2054,55,43,1,22,2473,22016,24
10/04/2020,Colombia,169,14,2223,69,43,1,23,2473,22016,24
11/04/2020,Colombia,250,11,2473,80,43,1,24,2473,22016,24
21/03/2020,Costa Rica,26,1,113,2,45,1,1,558,22016,22
22/03/2020,Costa Rica,4,0,117,2,45,1,2,558,22016,22
23/03/2020,Costa Rica,17,0,134,2,45,1,3,558,22016,22
24/03/2020,Costa Rica,24,0,158,2,45,1,4,558,22016,22
25/03/2020,Costa Rica,19,0,177,2,45,1,5,558,22016,22
26/03/2020,Costa Rica,24,0,201,2,45,1,6,558,22016,22
27/03/2020,Costa Rica,30,0,231,2,45,1,7,558,22016,22
28/03/2020,Costa Rica,32,0,263,2,45,1,8,558,22016,22
29/03/2020,Costa Rica,32,0,295,2,45,1,9,558,22016,22
30/03/2020,Costa Rica,19,0,314,2,45,1,10,558,22016,22
31/03/2020,Costa Rica,16,0,330,2,45,1,11,558,22016,22
01/04/2020,Costa Rica,17,0,347,2,45,1,12,558,22016,22
02/04/2020,Costa Rica,28,0,375,2,45,1,13,558,22016,22
03/04/2020,Costa Rica,21,0,396,2,45,1,14,558,22016,22
04/04/2020,Costa Rica,20,0,416,2,45,1,15,558,22016,22
05/04/2020,Costa Rica,19,0,435,2,45,1,16,558,22016,22
06/04/2020,Costa Rica,19,0,454,2,45,1,17,558,22016,22
07/04/2020,Costa Rica,13,0,467,2,45,1,18,558,22016,22
08/04/2020,Costa Rica,16,0,483,2,45,1,19,558,22016,22
09/04/2020,Costa Rica,19,0,502,2,45,1,20,558,22016,22
10/04/2020,Costa Rica,37,1,539,3,45,1,21,558,22016,22
11/04/2020,Costa Rica,19,0,558,3,45,1,22,558,22016,22
28/03/2020,Cote d'Ivoire,5,0,101,0,46,1,1,480,22016,15
29/03/2020,Cote d'Ivoire,39,0,140,0,46,1,2,480,22016,15
30/03/2020,Cote d'Ivoire,25,1,165,1,46,1,3,480,22016,15
31/03/2020,Cote d'Ivoire,3,0,168,1,46,1,4,480,22016,15
01/04/2020,Cote d'Ivoire,0,0,168,1,46,1,5,480,22016,15
02/04/2020,Cote d'Ivoire,22,0,190,1,46,1,6,480,22016,15
03/04/2020,Cote d'Ivoire,4,0,194,1,46,1,7,480,22016,15
04/04/2020,Cote d'Ivoire,24,0,218,1,46,1,8,480,22016,15
05/04/2020,Cote d'Ivoire,27,1,245,2,46,1,9,480,22016,15
06/04/2020,Cote d'Ivoire,16,1,261,3,46,1,10,480,22016,15
07/04/2020,Cote d'Ivoire,62,0,323,3,46,1,11,480,22016,15
08/04/2020,Cote d'Ivoire,26,0,349,3,46,1,12,480,22016,15
09/04/2020,Cote d'Ivoire,35,0,384,3,46,1,13,480,22016,15
10/04/2020,Cote d'Ivoire,60,0,444,3,46,1,14,480,22016,15
11/04/2020,Cote d'Ivoire,36,0,480,3,46,1,15,480,22016,15
20/03/2020,Croatia,23,0,104,0,47,1,1,1495,22016,23
21/03/2020,Croatia,22,0,126,0,47,1,2,1495,22016,23
22/03/2020,Croatia,80,0,206,0,47,1,3,1495,22016,23
23/03/2020,Croatia,29,0,235,0,47,1,4,1495,22016,23
24/03/2020,Croatia,71,0,306,0,47,1,5,1495,22016,23
25/03/2020,Croatia,76,1,382,1,47,1,6,1495,22016,23
26/03/2020,Croatia,36,0,418,1,47,1,7,1495,22016,23
27/03/2020,Croatia,77,1,495,2,47,1,8,1495,22016,23
28/03/2020,Croatia,91,1,586,3,47,1,9,1495,22016,23
29/03/2020,Croatia,71,2,657,5,47,1,10,1495,22016,23
30/03/2020,Croatia,56,1,713,6,47,1,11,1495,22016,23
31/03/2020,Croatia,77,0,790,6,47,1,12,1495,22016,23
01/04/2020,Croatia,77,0,867,6,47,1,13,1495,22016,23
02/04/2020,Croatia,96,0,963,6,47,1,14,1495,22016,23
03/04/2020,Croatia,48,1,1011,7,47,1,15,1495,22016,23
04/04/2020,Croatia,68,1,1079,8,47,1,16,1495,22016,23
05/04/2020,Croatia,47,4,1126,12,47,1,17,1495,22016,23
06/04/2020,Croatia,56,3,1182,15,47,1,18,1495,22016,23
07/04/2020,Croatia,40,1,1222,16,47,1,19,1495,22016,23
08/04/2020,Croatia,60,2,1282,18,47,1,20,1495,22016,23
09/04/2020,Croatia,61,1,1343,19,47,1,21,1495,22016,23
10/04/2020,Croatia,64,1,1407,20,47,1,22,1495,22016,23
11/04/2020,Croatia,88,1,1495,21,47,1,23,1495,22016,23
29/03/2020,Cuba,39,1,119,3,48,1,1,564,22016,14
30/03/2020,Cuba,20,0,139,3,48,1,2,564,22016,14
31/03/2020,Cuba,31,1,170,4,48,1,3,564,22016,14
01/04/2020,Cuba,16,2,186,6,48,1,4,564,22016,14
02/04/2020,Cuba,26,0,212,6,48,1,5,564,22016,14
03/04/2020,Cuba,21,0,233,6,48,1,6,564,22016,14
04/04/2020,Cuba,36,0,269,6,48,1,7,564,22016,14
05/04/2020,Cuba,19,0,288,6,48,1,8,564,22016,14
06/04/2020,Cuba,32,2,320,8,48,1,9,564,22016,14
07/04/2020,Cuba,30,1,350,9,48,1,10,564,22016,14
08/04/2020,Cuba,46,2,396,11,48,1,11,564,22016,14
09/04/2020,Cuba,61,1,457,12,48,1,12,564,22016,14
10/04/2020,Cuba,58,3,515,15,48,1,13,564,22016,14
11/04/2020,Cuba,49,0,564,15,48,1,14,564,22016,14
24/03/2020,Cyprus,21,0,116,0,50,1,1,595,22016,19
25/03/2020,Cyprus,8,3,124,3,50,1,2,595,22016,19
26/03/2020,Cyprus,8,0,132,3,50,1,3,595,22016,19
27/03/2020,Cyprus,14,0,146,3,50,1,4,595,22016,19
28/03/2020,Cyprus,16,2,162,5,50,1,5,595,22016,19
29/03/2020,Cyprus,17,0,179,5,50,1,6,595,22016,19
30/03/2020,Cyprus,35,1,214,6,50,1,7,595,22016,19
31/03/2020,Cyprus,16,1,230,7,50,1,8,595,22016,19
01/04/2020,Cyprus,32,1,262,8,50,1,9,595,22016,19
02/04/2020,Cyprus,58,1,320,9,50,1,10,595,22016,19
03/04/2020,Cyprus,36,0,356,9,50,1,11,595,22016,19
04/04/2020,Cyprus,40,2,396,11,50,1,12,595,22016,19
05/04/2020,Cyprus,30,0,426,11,50,1,13,595,22016,19
06/04/2020,Cyprus,20,3,446,14,50,1,14,595,22016,19
07/04/2020,Cyprus,19,0,465,14,50,1,15,595,22016,19
08/04/2020,Cyprus,29,0,494,14,50,1,16,595,22016,19
09/04/2020,Cyprus,32,0,526,14,50,1,17,595,22016,19
10/04/2020,Cyprus,38,1,564,15,50,1,18,595,22016,19
11/04/2020,Cyprus,31,0,595,15,50,1,19,595,22016,19
13/03/2020,Czech Republic,22,0,116,0,51,1,1,5732,22016,30
14/03/2020,Czech Republic,34,0,150,0,51,1,2,5732,22016,30
15/03/2020,Czech Republic,64,0,214,0,51,1,3,5732,22016,30
16/03/2020,Czech Republic,84,0,298,0,51,1,4,5732,22016,30
17/03/2020,Czech Republic,46,0,344,0,51,1,5,5732,22016,30
18/03/2020,Czech Republic,90,0,434,0,51,1,6,5732,22016,30
19/03/2020,Czech Republic,88,0,522,0,51,1,7,5732,22016,30
20/03/2020,Czech Republic,172,0,694,0,51,1,8,5732,22016,30
21/03/2020,Czech Republic,210,0,904,0,51,1,9,5732,22016,30
22/03/2020,Czech Republic,91,0,995,0,51,1,10,5732,22016,30
23/03/2020,Czech Republic,170,1,1165,1,51,1,11,5732,22016,30
24/03/2020,Czech Republic,71,0,1236,1,51,1,12,5732,22016,30
25/03/2020,Czech Republic,158,2,1394,3,51,1,13,5732,22016,30
26/03/2020,Czech Republic,260,3,1654,6,51,1,14,5732,22016,30
27/03/2020,Czech Republic,408,3,2062,9,51,1,15,5732,22016,30
28/03/2020,Czech Republic,217,0,2279,9,51,1,16,5732,22016,30
29/03/2020,Czech Republic,384,2,2663,11,51,1,17,5732,22016,30
30/03/2020,Czech Republic,166,5,2829,16,51,1,18,5732,22016,30
31/03/2020,Czech Republic,173,8,3002,24,51,1,19,5732,22016,30
01/04/2020,Czech Republic,306,7,3308,31,51,1,20,5732,22016,30
02/04/2020,Czech Republic,281,8,3589,39,51,1,21,5732,22016,30
03/04/2020,Czech Republic,269,5,3858,44,51,1,22,5732,22016,30
04/04/2020,Czech Republic,332,9,4190,53,51,1,23,5732,22016,30
05/04/2020,Czech Republic,282,6,4472,59,51,1,24,5732,22016,30
06/04/2020,Czech Republic,115,8,4587,67,51,1,25,5732,22016,30
07/04/2020,Czech Republic,235,11,4822,78,51,1,26,5732,22016,30
08/04/2020,Czech Republic,195,10,5017,88,51,1,27,5732,22016,30
09/04/2020,Czech Republic,295,11,5312,99,51,1,28,5732,22016,30
10/04/2020,Czech Republic,257,13,5569,112,51,1,29,5732,22016,30
11/04/2020,Czech Republic,163,7,5732,119,51,1,30,5732,22016,30
02/04/2020,Democratic Republic of Congo,25,3,123,11,52,1,1,223,22016,10
03/04/2020,Democratic Republic of Congo,0,0,123,11,52,1,2,223,22016,10
04/04/2020,Democratic Republic of Congo,11,2,134,13,52,1,3,223,22016,10
05/04/2020,Democratic Republic of Congo,20,5,154,18,52,1,4,223,22016,10
06/04/2020,Democratic Republic of Congo,0,0,154,18,52,1,5,223,22016,10
07/04/2020,Democratic Republic of Congo,7,0,161,18,52,1,6,223,22016,10
08/04/2020,Democratic Republic of Congo,19,0,180,18,52,1,7,223,22016,10
09/04/2020,Democratic Republic of Congo,3,2,183,20,52,1,8,223,22016,10
10/04/2020,Democratic Republic of Congo,32,0,215,20,52,1,9,223,22016,10
11/04/2020,Democratic Republic of Congo,8,0,223,20,52,1,10,223,22016,10
10/03/2020,Denmark,75,0,113,0,53,1,1,5819,22016,33
11/03/2020,Denmark,151,0,264,0,53,1,2,5819,22016,33
12/03/2020,Denmark,252,0,516,0,53,1,3,5819,22016,33
13/03/2020,Denmark,160,0,676,0,53,1,4,5819,22016,33
14/03/2020,Denmark,128,0,804,0,53,1,5,5819,22016,33
15/03/2020,Denmark,23,0,827,0,53,1,6,5819,22016,33
16/03/2020,Denmark,48,1,875,1,53,1,7,5819,22016,33
17/03/2020,Denmark,57,0,932,1,53,1,8,5819,22016,33
18/03/2020,Denmark,92,3,1024,4,53,1,9,5819,22016,33
19/03/2020,Denmark,91,0,1115,4,53,1,10,5819,22016,33
20/03/2020,Denmark,36,2,1151,6,53,1,11,5819,22016,33
21/03/2020,Denmark,104,3,1255,9,53,1,12,5819,22016,33
22/03/2020,Denmark,71,4,1326,13,53,1,13,5819,22016,33
23/03/2020,Denmark,69,0,1395,13,53,1,14,5819,22016,33
24/03/2020,Denmark,65,11,1460,24,53,1,15,5819,22016,33
25/03/2020,Denmark,131,8,1591,32,53,1,16,5819,22016,33
26/03/2020,Denmark,133,2,1724,34,53,1,17,5819,22016,33
27/03/2020,Denmark,153,7,1877,41,53,1,18,5819,22016,33
28/03/2020,Denmark,169,11,2046,52,53,1,19,5819,22016,33
29/03/2020,Denmark,155,13,2201,65,53,1,20,5819,22016,33
30/03/2020,Denmark,194,7,2395,72,53,1,21,5819,22016,33
31/03/2020,Denmark,182,5,2577,77,53,1,22,5819,22016,33
01/04/2020,Denmark,283,13,2860,90,53,1,23,5819,22016,33
02/04/2020,Denmark,247,14,3107,104,53,1,24,5819,22016,33
03/04/2020,Denmark,279,19,3386,123,53,1,25,5819,22016,33
04/04/2020,Denmark,371,16,3757,139,53,1,26,5819,22016,33
05/04/2020,Denmark,320,22,4077,161,53,1,27,5819,22016,33
06/04/2020,Denmark,292,18,4369,179,53,1,28,5819,22016,33
07/04/2020,Denmark,312,8,4681,187,53,1,29,5819,22016,33
08/04/2020,Denmark,390,16,5071,203,53,1,30,5819,22016,33
09/04/2020,Denmark,331,15,5402,218,53,1,31,5819,22016,33
10/04/2020,Denmark,233,19,5635,237,53,1,32,5819,22016,33
11/04/2020,Denmark,184,10,5819,247,53,1,33,5819,22016,33
08/04/2020,Djibouti,31,0,121,0,54,1,1,150,22016,4
09/04/2020,Djibouti,14,0,135,0,54,1,2,150,22016,4
10/04/2020,Djibouti,5,1,140,1,54,1,3,150,22016,4
11/04/2020,Djibouti,10,0,150,1,54,1,4,150,22016,4
22/03/2020,Dominican Republic,78,1,112,3,56,1,1,2620,22016,21
23/03/2020,Dominican Republic,90,0,202,3,56,1,2,2620,22016,21
24/03/2020,Dominican Republic,43,0,245,3,56,1,3,2620,22016,21
25/03/2020,Dominican Republic,67,3,312,6,56,1,4,2620,22016,21
26/03/2020,Dominican Republic,80,4,392,10,56,1,5,2620,22016,21
27/03/2020,Dominican Republic,96,0,488,10,56,1,6,2620,22016,21
28/03/2020,Dominican Republic,93,10,581,20,56,1,7,2620,22016,21
29/03/2020,Dominican Republic,138,8,719,28,56,1,8,2620,22016,21
30/03/2020,Dominican Republic,140,11,859,39,56,1,9,2620,22016,21
31/03/2020,Dominican Republic,42,3,901,42,56,1,10,2620,22016,21
01/04/2020,Dominican Republic,208,9,1109,51,56,1,11,2620,22016,21
02/04/2020,Dominican Republic,175,6,1284,57,56,1,12,2620,22016,21
03/04/2020,Dominican Republic,96,3,1380,60,56,1,13,2620,22016,21
04/04/2020,Dominican Republic,108,8,1488,68,56,1,14,2620,22016,21
05/04/2020,Dominican Republic,90,9,1578,77,56,1,15,2620,22016,21
06/04/2020,Dominican Republic,167,5,1745,82,56,1,16,2620,22016,21
07/04/2020,Dominican Republic,83,4,1828,86,56,1,17,2620,22016,21
08/04/2020,Dominican Republic,128,12,1956,98,56,1,18,2620,22016,21
09/04/2020,Dominican Republic,155,10,2111,108,56,1,19,2620,22016,21
10/04/2020,Dominican Republic,238,10,2349,118,56,1,20,2620,22016,21
11/04/2020,Dominican Republic,271,8,2620,126,56,1,21,2620,22016,21
18/03/2020,Ecuador,53,0,111,2,57,1,1,7161,22016,25
19/03/2020,Ecuador,57,1,168,3,57,1,2,7161,22016,25
20/03/2020,Ecuador,31,0,199,3,57,1,3,7161,22016,25
21/03/2020,Ecuador,227,4,426,7,57,1,4,7161,22016,25
22/03/2020,Ecuador,106,0,532,7,57,1,5,7161,22016,25
23/03/2020,Ecuador,257,7,789,14,57,1,6,7161,22016,25
24/03/2020,Ecuador,192,4,981,18,57,1,7,7161,22016,25
25/03/2020,Ecuador,101,9,1082,27,57,1,8,7161,22016,25
26/03/2020,Ecuador,129,2,1211,29,57,1,9,7161,22016,25
27/03/2020,Ecuador,192,5,1403,34,57,1,10,7161,22016,25
28/03/2020,Ecuador,224,7,1627,41,57,1,11,7161,22016,25
29/03/2020,Ecuador,208,7,1835,48,57,1,12,7161,22016,25
30/03/2020,Ecuador,55,10,1890,58,57,1,13,7161,22016,25
31/03/2020,Ecuador,76,4,1966,62,57,1,14,7161,22016,25
01/04/2020,Ecuador,336,17,2302,79,57,1,15,7161,22016,25
